ID_OREGANO:2129	REACTOME
PATHWAY:1641	R-HSA-2586552
PATHWAY:1642	R-HSA-3359473
PATHWAY:1643	R-HSA-3359474
PATHWAY:1644	R-HSA-75896
PATHWAY:1645	R-HSA-162658
PATHWAY:1646	R-HSA-8964026
PATHWAY:1647	R-HSA-9758890
PATHWAY:1648	R-HSA-5682294
PATHWAY:1649	R-HSA-5632681
PATHWAY:165	R-HSA-9679504
PATHWAY:1650	R-HSA-202430
PATHWAY:1651	R-HSA-351202
PATHWAY:1652	R-HSA-433137
PATHWAY:1653	R-HSA-176417
PATHWAY:1654	R-HSA-68881
PATHWAY:1655	R-HSA-3322077
PATHWAY:1656	R-HSA-3878781
PATHWAY:1657	R-HSA-5619073
PATHWAY:1658	R-HSA-5619035
PATHWAY:1659	R-HSA-9014826
PATHWAY:166	R-HSA-9694676
PATHWAY:1660	R-HSA-4085023
PATHWAY:1661	R-HSA-446210
PATHWAY:1662	R-HSA-5579022
PATHWAY:1663	R-HSA-9035968
PATHWAY:1664	R-HSA-4793953
PATHWAY:1665	R-HSA-5653890
PATHWAY:1666	R-HSA-5578998
PATHWAY:1667	R-HSA-3359457
PATHWAY:1668	R-HSA-3359462
PATHWAY:1669	R-HSA-3359463
PATHWAY:167	R-HSA-6803157
PATHWAY:1670	R-HSA-190704
PATHWAY:1671	R-HSA-190827
PATHWAY:1672	R-HSA-191650
PATHWAY:1673	R-HSA-9705677
PATHWAY:1674	R-HSA-205025
PATHWAY:1675	R-HSA-190872
PATHWAY:1676	R-HSA-71737
PATHWAY:1677	R-HSA-1855183
PATHWAY:1678	R-HSA-1483206
PATHWAY:1679	R-HSA-112310
PATHWAY:168	R-HSA-74259
PATHWAY:1680	R-HSA-8964539
PATHWAY:1681	R-HSA-3296197
PATHWAY:1682	R-HSA-2206308
PATHWAY:1683	R-HSA-4341670
PATHWAY:1684	R-HSA-5578999
PATHWAY:1685	R-HSA-444257
PATHWAY:1686	R-HSA-5635851
PATHWAY:1687	R-HSA-8941284
PATHWAY:1688	R-HSA-210455
PATHWAY:1689	R-HSA-2206305
PATHWAY:169	R-HSA-913709
PATHWAY:1690	R-HSA-1237112
PATHWAY:1691	R-HSA-5619058
PATHWAY:1692	R-HSA-432047
PATHWAY:1693	R-HSA-5619036
PATHWAY:1694	R-HSA-390918
PATHWAY:1695	R-HSA-210993
PATHWAY:1696	R-HSA-8866904
PATHWAY:1697	R-HSA-3000471
PATHWAY:1698	R-HSA-4641263
PATHWAY:1699	R-HSA-5619052
PATHWAY:17	R-HSA-198693
PATHWAY:170	R-HSA-2424491
PATHWAY:1700	R-HSA-444209
PATHWAY:1701	R-HSA-9022537
PATHWAY:1702	R-HSA-8964540
PATHWAY:1703	R-HSA-112412
PATHWAY:1704	R-HSA-2428933
PATHWAY:1705	R-HSA-74749
PATHWAY:1706	R-HSA-74751
PATHWAY:1707	R-HSA-8983432
PATHWAY:1708	R-HSA-9026519
PATHWAY:1709	R-HSA-9034864
PATHWAY:171	R-HSA-2514859
PATHWAY:1710	R-HSA-9673767
PATHWAY:1711	R-HSA-9673770
PATHWAY:1712	R-HSA-74713
PATHWAY:1713	R-HSA-399710
PATHWAY:1714	R-HSA-451307
PATHWAY:1715	R-HSA-9768777
PATHWAY:1716	R-HSA-180897
PATHWAY:1717	R-HSA-844615
PATHWAY:1718	R-HSA-3249367
PATHWAY:1719	R-HSA-168277
PATHWAY:172	R-HSA-9648002
PATHWAY:1720	R-HSA-2408550
PATHWAY:1721	R-HSA-5579006
PATHWAY:1722	R-HSA-9026762
PATHWAY:1723	R-HSA-5632928
PATHWAY:1724	R-HSA-5632968
PATHWAY:1725	R-HSA-392154
PATHWAY:1726	R-HSA-446388
PATHWAY:1727	R-HSA-8942233
PATHWAY:1728	R-HSA-8963678
PATHWAY:1729	R-HSA-2206292
PATHWAY:173	R-HSA-9679191
PATHWAY:1730	R-HSA-3785653
PATHWAY:1731	R-HSA-3814836
PATHWAY:1732	R-HSA-3828062
PATHWAY:1733	R-HSA-446205
PATHWAY:1734	R-HSA-4724289
PATHWAY:1735	R-HSA-3858516
PATHWAY:1736	R-HSA-75108
PATHWAY:1737	R-HSA-5655799
PATHWAY:1738	R-HSA-75205
PATHWAY:1739	R-HSA-6785470
PATHWAY:174	R-HSA-164940
PATHWAY:1740	R-HSA-8868766
PATHWAY:1741	R-HSA-77285
PATHWAY:1742	R-HSA-77305
PATHWAY:1743	R-HSA-1237044
PATHWAY:1744	R-HSA-1247673
PATHWAY:1745	R-HSA-8964011
PATHWAY:1746	R-HSA-3656234
PATHWAY:1747	R-HSA-3656248
PATHWAY:1748	R-HSA-5576894
PATHWAY:1749	R-HSA-8875513
PATHWAY:175	R-HSA-2132295
PATHWAY:1750	R-HSA-8875791
PATHWAY:1751	R-HSA-9734091
PATHWAY:1752	R-HSA-168138
PATHWAY:1753	R-HSA-5619056
PATHWAY:1754	R-HSA-196780
PATHWAY:1755	R-HSA-3371599
PATHWAY:1756	R-HSA-77111
PATHWAY:1757	R-HSA-964975
PATHWAY:1758	R-HSA-9707587
PATHWAY:1759	R-HSA-111459
PATHWAY:176	R-HSA-432720
PATHWAY:1760	R-HSA-111463
PATHWAY:1761	R-HSA-111464
PATHWAY:1762	R-HSA-6803207
PATHWAY:1763	R-HSA-5467333
PATHWAY:1764	R-HSA-9734281
PATHWAY:1765	R-HSA-9634635
PATHWAY:1766	R-HSA-9753510
PATHWAY:1767	R-HSA-9753512
PATHWAY:1768	R-HSA-3359471
PATHWAY:1769	R-HSA-110373
PATHWAY:177	R-HSA-432722
PATHWAY:1770	R-HSA-73930
PATHWAY:1771	R-HSA-73933
PATHWAY:1772	R-HSA-168330
PATHWAY:1773	R-HSA-8874177
PATHWAY:1774	R-HSA-111469
PATHWAY:1775	R-HSA-8948747
PATHWAY:1776	R-HSA-192905
PATHWAY:1777	R-HSA-8869496
PATHWAY:1778	R-HSA-8963888
PATHWAY:1779	R-HSA-390666
PATHWAY:178	R-HSA-2559580
PATHWAY:1780	R-HSA-2206280
PATHWAY:1781	R-HSA-8866423
PATHWAY:1782	R-HSA-8964046
PATHWAY:1783	R-HSA-6799990
PATHWAY:1784	R-HSA-1299344
PATHWAY:1785	R-HSA-5619044
PATHWAY:1786	R-HSA-5659735
PATHWAY:1787	R-HSA-5579004
PATHWAY:1788	R-HSA-2978092
PATHWAY:1789	R-HSA-389542
PATHWAY:179	R-HSA-3108214
PATHWAY:1790	R-HSA-9818025
PATHWAY:1791	R-HSA-2206296
PATHWAY:1792	R-HSA-2206302
PATHWAY:1793	R-HSA-877312
PATHWAY:1794	R-HSA-9732724
PATHWAY:1795	R-HSA-2404192
PATHWAY:1796	R-HSA-2428928
PATHWAY:1797	R-HSA-8864260
PATHWAY:1798	R-HSA-5619079
PATHWAY:1799	R-HSA-5659729
PATHWAY:18	R-HSA-199418
PATHWAY:180	R-HSA-3899300
PATHWAY:1800	R-HSA-9734195
PATHWAY:1801	R-HSA-5658034
PATHWAY:1802	R-HSA-3371378
PATHWAY:1803	R-HSA-5218900
PATHWAY:1804	R-HSA-69416
PATHWAY:1805	R-HSA-75157
PATHWAY:1806	R-HSA-209543
PATHWAY:1807	R-HSA-209560
PATHWAY:1808	R-HSA-9014843
PATHWAY:1809	R-HSA-8985947
PATHWAY:181	R-HSA-4551638
PATHWAY:1810	R-HSA-9020958
PATHWAY:1811	R-HSA-1059683
PATHWAY:1812	R-HSA-110056
PATHWAY:1813	R-HSA-112411
PATHWAY:1814	R-HSA-9020591
PATHWAY:1815	R-HSA-446343
PATHWAY:1816	R-HSA-74752
PATHWAY:1817	R-HSA-432030
PATHWAY:1818	R-HSA-210746
PATHWAY:1819	R-HSA-975110
PATHWAY:182	R-HSA-4570464
PATHWAY:1820	R-HSA-975138
PATHWAY:1821	R-HSA-975155
PATHWAY:1822	R-HSA-975871
PATHWAY:1823	R-HSA-112399
PATHWAY:1824	R-HSA-198203
PATHWAY:1825	R-HSA-9603381
PATHWAY:1826	R-HSA-8949275
PATHWAY:1827	R-HSA-5690338
PATHWAY:1828	R-HSA-199992
PATHWAY:1829	R-HSA-1296067
PATHWAY:183	R-HSA-4655427
PATHWAY:1830	R-HSA-1296053
PATHWAY:1831	R-HSA-5683177
PATHWAY:1832	R-HSA-1299503
PATHWAY:1833	R-HSA-1299316
PATHWAY:1834	R-HSA-9667769
PATHWAY:1835	R-HSA-8850843
PATHWAY:1836	R-HSA-5657562
PATHWAY:1837	R-HSA-77108
PATHWAY:1838	R-HSA-9669914
PATHWAY:1839	R-HSA-9669917
PATHWAY:184	R-HSA-8939243
PATHWAY:1840	R-HSA-9669921
PATHWAY:1841	R-HSA-9669924
PATHWAY:1842	R-HSA-9669926
PATHWAY:1843	R-HSA-9669929
PATHWAY:1844	R-HSA-9669933
PATHWAY:1845	R-HSA-9669934
PATHWAY:1846	R-HSA-9669935
PATHWAY:1847	R-HSA-9669936
PATHWAY:1848	R-HSA-9680187
PATHWAY:1849	R-HSA-9636249
PATHWAY:185	R-HSA-8953750
PATHWAY:1850	R-HSA-193634
PATHWAY:1851	R-HSA-209563
PATHWAY:1852	R-HSA-8985586
PATHWAY:1853	R-HSA-166020
PATHWAY:1854	R-HSA-5659898
PATHWAY:1855	R-HSA-5083630
PATHWAY:1856	R-HSA-8941333
PATHWAY:1857	R-HSA-451927
PATHWAY:1858	R-HSA-110381
PATHWAY:1859	R-HSA-948021
PATHWAY:186	R-HSA-2672351
PATHWAY:1860	R-HSA-352238
PATHWAY:1861	R-HSA-8941413
PATHWAY:1862	R-HSA-5340588
PATHWAY:1863	R-HSA-9026766
PATHWAY:1864	R-HSA-1222449
PATHWAY:1865	R-HSA-5690714
PATHWAY:1866	R-HSA-141405
PATHWAY:1867	R-HSA-3304356
PATHWAY:1868	R-HSA-3311021
PATHWAY:1869	R-HSA-3315487
PATHWAY:187	R-HSA-6781823
PATHWAY:1870	R-HSA-3656532
PATHWAY:1871	R-HSA-2206285
PATHWAY:1872	R-HSA-141333
PATHWAY:1873	R-HSA-379401
PATHWAY:1874	R-HSA-5579012
PATHWAY:1875	R-HSA-5579024
PATHWAY:1876	R-HSA-5579031
PATHWAY:1877	R-HSA-176974
PATHWAY:1878	R-HSA-69052
PATHWAY:1879	R-HSA-9022534
PATHWAY:188	R-HSA-6781827
PATHWAY:1880	R-HSA-9022535
PATHWAY:1881	R-HSA-964739
PATHWAY:1882	R-HSA-4793952
PATHWAY:1883	R-HSA-975574
PATHWAY:1884	R-HSA-5657655
PATHWAY:1885	R-HSA-5545483
PATHWAY:1886	R-HSA-5632987
PATHWAY:1887	R-HSA-112311
PATHWAY:1888	R-HSA-4043916
PATHWAY:1889	R-HSA-9637628
PATHWAY:189	R-HSA-6782135
PATHWAY:1890	R-HSA-9694322
PATHWAY:1891	R-HSA-9694635
PATHWAY:1892	R-HSA-9694493
PATHWAY:1893	R-HSA-9694594
PATHWAY:1894	R-HSA-9727281
PATHWAY:1895	R-HSA-9694786
PATHWAY:1896	R-HSA-9694271
PATHWAY:1897	R-HSA-4551295
PATHWAY:1898	R-HSA-5632927
PATHWAY:1899	R-HSA-5661231
PATHWAY:19	R-HSA-211163
PATHWAY:190	R-HSA-6782210
PATHWAY:1900	R-HSA-1222538
PATHWAY:1901	R-HSA-9635644
PATHWAY:1902	R-HSA-1222541
PATHWAY:1903	R-HSA-1222387
PATHWAY:1904	R-HSA-9639775
PATHWAY:1905	R-HSA-9636467
PATHWAY:1906	R-HSA-3359467
PATHWAY:1907	R-HSA-3359469
PATHWAY:1908	R-HSA-9608287
PATHWAY:1909	R-HSA-9608290
PATHWAY:191	R-HSA-72163
PATHWAY:1910	R-HSA-9818749
PATHWAY:1911	R-HSA-5602680
PATHWAY:1912	R-HSA-5603037
PATHWAY:1913	R-HSA-2206282
PATHWAY:1914	R-HSA-6803544
PATHWAY:1915	R-HSA-167021
PATHWAY:1916	R-HSA-167060
PATHWAY:1917	R-HSA-187042
PATHWAY:1918	R-HSA-187706
PATHWAY:1919	R-HSA-193681
PATHWAY:192	R-HSA-3065676
PATHWAY:1920	R-HSA-198745
PATHWAY:1921	R-HSA-205017
PATHWAY:1922	R-HSA-203754
PATHWAY:1923	R-HSA-2644607
PATHWAY:1924	R-HSA-9735763
PATHWAY:1925	R-HSA-418359
PATHWAY:1926	R-HSA-5619048
PATHWAY:1927	R-HSA-9025046
PATHWAY:1928	R-HSA-9034013
PATHWAY:1929	R-HSA-9034015
PATHWAY:193	R-HSA-3065678
PATHWAY:1930	R-HSA-9034793
PATHWAY:1931	R-HSA-9026357
PATHWAY:1932	R-HSA-9026527
PATHWAY:1933	R-HSA-9630221
PATHWAY:1934	R-HSA-9630222
PATHWAY:1935	R-HSA-9024909
PATHWAY:1936	R-HSA-68875
PATHWAY:1937	R-HSA-9656255
PATHWAY:1938	R-HSA-9656256
PATHWAY:1939	R-HSA-9657050
PATHWAY:194	R-HSA-379716
PATHWAY:1940	R-HSA-111885
PATHWAY:1941	R-HSA-549127
PATHWAY:1942	R-HSA-5619066
PATHWAY:1943	R-HSA-388479
PATHWAY:1944	R-HSA-2160456
PATHWAY:1945	R-HSA-211728
PATHWAY:1946	R-HSA-211736
PATHWAY:1947	R-HSA-3238698
PATHWAY:1948	R-HSA-163358
PATHWAY:1949	R-HSA-163680
PATHWAY:195	R-HSA-2142850
PATHWAY:1950	R-HSA-163767
PATHWAY:1951	R-HSA-5662853
PATHWAY:1952	R-HSA-209952
PATHWAY:1953	R-HSA-425397
PATHWAY:1954	R-HSA-168181
PATHWAY:1955	R-HSA-3359485
PATHWAY:1956	R-HSA-111957
PATHWAY:1957	R-HSA-444411
PATHWAY:1958	R-HSA-9674396
PATHWAY:1959	R-HSA-9674401
PATHWAY:196	R-HSA-382556
PATHWAY:1960	R-HSA-9674403
PATHWAY:1961	R-HSA-9674404
PATHWAY:1962	R-HSA-9674428
PATHWAY:1963	R-HSA-5619046
PATHWAY:1964	R-HSA-9634600
PATHWAY:1965	R-HSA-5609974
PATHWAY:1966	R-HSA-2161517
PATHWAY:1967	R-HSA-5678771
PATHWAY:1968	R-HSA-8847453
PATHWAY:1969	R-HSA-111995
PATHWAY:197	R-HSA-9748787
PATHWAY:1970	R-HSA-196783
PATHWAY:1971	R-HSA-4043911
PATHWAY:1972	R-HSA-162699
PATHWAY:1973	R-HSA-4717374
PATHWAY:1974	R-HSA-4719360
PATHWAY:1975	R-HSA-4719377
PATHWAY:1976	R-HSA-163282
PATHWAY:1977	R-HSA-211897
PATHWAY:1978	R-HSA-2892245
PATHWAY:1979	R-HSA-5579016
PATHWAY:198	R-HSA-1369007
PATHWAY:1980	R-HSA-5579002
PATHWAY:1981	R-HSA-1483076
PATHWAY:1982	R-HSA-5619101
PATHWAY:1983	R-HSA-5660686
PATHWAY:1984	R-HSA-73943
PATHWAY:1985	R-HSA-5619099
PATHWAY:1986	R-HSA-9036092
PATHWAY:1987	R-HSA-163685
PATHWAY:1988	R-HSA-9629232
PATHWAY:1989	R-HSA-9636003
PATHWAY:199	R-HSA-5683371
PATHWAY:1990	R-HSA-5619063
PATHWAY:1991	R-HSA-9010642
PATHWAY:1992	R-HSA-5619078
PATHWAY:1993	R-HSA-8849474
PATHWAY:1994	R-HSA-5619088
PATHWAY:1995	R-HSA-114516
PATHWAY:1996	R-HSA-76005
PATHWAY:1997	R-HSA-5683329
PATHWAY:1998	R-HSA-5674499
PATHWAY:1999	R-HSA-9652169
PATHWAY:2	R-HSA-114608
PATHWAY:20	R-HSA-389357
PATHWAY:200	R-HSA-75153
PATHWAY:2000	R-HSA-198765
PATHWAY:2001	R-HSA-4549380
PATHWAY:2002	R-HSA-169131
PATHWAY:2003	R-HSA-70688
PATHWAY:2004	R-HSA-1483152
PATHWAY:2005	R-HSA-5579015
PATHWAY:2006	R-HSA-5619047
PATHWAY:2007	R-HSA-1299287
PATHWAY:2008	R-HSA-9708530
PATHWAY:2009	R-HSA-5674404
PATHWAY:201	R-HSA-9833576
PATHWAY:2010	R-HSA-140180
PATHWAY:2011	R-HSA-9018679
PATHWAY:2012	R-HSA-9025094
PATHWAY:2013	R-HSA-8849472
PATHWAY:2014	R-HSA-9673766
PATHWAY:2015	R-HSA-111452
PATHWAY:2016	R-HSA-9663199
PATHWAY:2017	R-HSA-9699150
PATHWAY:2018	R-HSA-114294
PATHWAY:2019	R-HSA-9793242
PATHWAY:202	R-HSA-1296025
PATHWAY:2020	R-HSA-9661070
PATHWAY:2021	R-HSA-6809583
PATHWAY:2022	R-HSA-5619042
PATHWAY:2023	R-HSA-9037628
PATHWAY:2024	R-HSA-5619114
PATHWAY:2025	R-HSA-5658471
PATHWAY:2026	R-HSA-8985801
PATHWAY:2027	R-HSA-8981373
PATHWAY:2028	R-HSA-6804754
PATHWAY:2029	R-HSA-5679090
PATHWAY:203	R-HSA-5578775
PATHWAY:2030	R-HSA-5679096
PATHWAY:2031	R-HSA-5688031
PATHWAY:2032	R-HSA-5688354
PATHWAY:2033	R-HSA-168179
PATHWAY:2034	R-HSA-2206307
PATHWAY:2035	R-HSA-5340573
PATHWAY:2036	R-HSA-5619067
PATHWAY:2037	R-HSA-5619062
PATHWAY:2038	R-HSA-5619043
PATHWAY:2039	R-HSA-5619098
PATHWAY:204	R-HSA-5678420
PATHWAY:2040	R-HSA-5660862
PATHWAY:2041	R-HSA-5619050
PATHWAY:2042	R-HSA-5656364
PATHWAY:2043	R-HSA-5658208
PATHWAY:2044	R-HSA-5619096
PATHWAY:2045	R-HSA-888593
PATHWAY:2046	R-HSA-5619109
PATHWAY:2047	R-HSA-5619081
PATHWAY:2048	R-HSA-5660724
PATHWAY:2049	R-HSA-380615
PATHWAY:205	R-HSA-4090294
PATHWAY:2050	R-HSA-5619104
PATHWAY:2051	R-HSA-5619087
PATHWAY:2052	R-HSA-5619070
PATHWAY:2053	R-HSA-5619040
PATHWAY:2054	R-HSA-427652
PATHWAY:2055	R-HSA-5619111
PATHWAY:2056	R-HSA-5619095
PATHWAY:2057	R-HSA-5619053
PATHWAY:2058	R-HSA-5250992
PATHWAY:2059	R-HSA-9709275
PATHWAY:206	R-HSA-8866427
PATHWAY:2060	R-HSA-9763198
PATHWAY:2061	R-HSA-5250989
PATHWAY:2062	R-HSA-3371598
PATHWAY:2063	R-HSA-380095
PATHWAY:2064	R-HSA-75893
PATHWAY:2065	R-HSA-163754
PATHWAY:2066	R-HSA-6791055
PATHWAY:2067	R-HSA-6791462
PATHWAY:2068	R-HSA-5579032
PATHWAY:2069	R-HSA-3359454
PATHWAY:207	R-HSA-9029558
PATHWAY:2070	R-HSA-3642279
PATHWAY:2071	R-HSA-3645790
PATHWAY:2072	R-HSA-5602410
PATHWAY:2073	R-HSA-5602415
PATHWAY:2074	R-HSA-168176
PATHWAY:2075	R-HSA-9723905
PATHWAY:2076	R-HSA-5578995
PATHWAY:2077	R-HSA-9693928
PATHWAY:2078	R-HSA-8877627
PATHWAY:2079	R-HSA-5687868
PATHWAY:208	R-HSA-9029569
PATHWAY:2080	R-HSA-5263617
PATHWAY:2081	R-HSA-167826
PATHWAY:2082	R-HSA-167827
PATHWAY:2083	R-HSA-5619072
PATHWAY:2084	R-HSA-69478
PATHWAY:2085	R-HSA-4793954
PATHWAY:2086	R-HSA-9636569
PATHWAY:2087	R-HSA-4724325
PATHWAY:2088	R-HSA-4720489
PATHWAY:2089	R-HSA-4755579
PATHWAY:209	R-HSA-9031525
PATHWAY:2090	R-HSA-9616334
PATHWAY:2091	R-HSA-163316
PATHWAY:2092	R-HSA-4720454
PATHWAY:2093	R-HSA-111997
PATHWAY:2094	R-HSA-5545619
PATHWAY:2095	R-HSA-8941237
PATHWAY:2096	R-HSA-1606322
PATHWAY:2097	R-HSA-5619068
PATHWAY:2098	R-HSA-168316
PATHWAY:2099	R-HSA-1483101
PATHWAY:21	R-HSA-389513
PATHWAY:210	R-HSA-9031528
PATHWAY:2100	R-HSA-168142
PATHWAY:2101	R-HSA-1299361
PATHWAY:2102	R-HSA-75158
PATHWAY:2103	R-HSA-4549349
PATHWAY:2104	R-HSA-8951911
PATHWAY:2105	R-HSA-5678520
PATHWAY:2106	R-HSA-5619054
PATHWAY:2107	R-HSA-1368071
PATHWAY:2108	R-HSA-9637698
PATHWAY:2109	R-HSA-170145
PATHWAY:211	R-HSA-9623433
PATHWAY:2110	R-HSA-3560796
PATHWAY:2111	R-HSA-5619089
PATHWAY:2112	R-HSA-4570571
PATHWAY:2113	R-HSA-5619077
PATHWAY:2114	R-HSA-5619061
PATHWAY:2115	R-HSA-3282872
PATHWAY:2116	R-HSA-5579013
PATHWAY:2117	R-HSA-5579007
PATHWAY:2118	R-HSA-4687000
PATHWAY:2119	R-HSA-1855231
PATHWAY:212	R-HSA-9632974
PATHWAY:2120	R-HSA-168255
PATHWAY:2121	R-HSA-168288
PATHWAY:2122	R-HSA-168298
PATHWAY:2123	R-HSA-168302
PATHWAY:2124	R-HSA-168303
PATHWAY:2125	R-HSA-168336
PATHWAY:2126	R-HSA-168874
PATHWAY:2127	R-HSA-192869
PATHWAY:2128	R-HSA-168888
PATHWAY:2129	R-HSA-5619039
PATHWAY:213	R-HSA-6809371
PATHWAY:214	R-HSA-9008059
PATHWAY:215	R-HSA-9012546
PATHWAY:216	R-HSA-5083625
PATHWAY:217	R-HSA-5083632
PATHWAY:218	R-HSA-5083636
PATHWAY:219	R-HSA-5621480
PATHWAY:22	R-HSA-392451
PATHWAY:220	R-HSA-977068
PATHWAY:221	R-HSA-191859
PATHWAY:222	R-HSA-1433557
PATHWAY:223	R-HSA-936837
PATHWAY:224	R-HSA-72165
PATHWAY:225	R-HSA-1971475
PATHWAY:226	R-HSA-2022928
PATHWAY:227	R-HSA-2024096
PATHWAY:228	R-HSA-3560783
PATHWAY:229	R-HSA-3560801
PATHWAY:23	R-HSA-5218920
PATHWAY:230	R-HSA-3656237
PATHWAY:231	R-HSA-3656253
PATHWAY:232	R-HSA-4420332
PATHWAY:233	R-HSA-9694614
PATHWAY:234	R-HSA-975634
PATHWAY:235	R-HSA-9662360
PATHWAY:236	R-HSA-9662361
PATHWAY:237	R-HSA-427413
PATHWAY:238	R-HSA-6790901
PATHWAY:239	R-HSA-6791226
PATHWAY:24	R-HSA-5628897
PATHWAY:240	R-HSA-73863
PATHWAY:241	R-HSA-211981
PATHWAY:242	R-HSA-1660661
PATHWAY:243	R-HSA-1299308
PATHWAY:244	R-HSA-5576886
PATHWAY:245	R-HSA-9759811
PATHWAY:246	R-HSA-9762292
PATHWAY:247	R-HSA-2022923
PATHWAY:248	R-HSA-72200
PATHWAY:249	R-HSA-75094
PATHWAY:25	R-HSA-5674400
PATHWAY:250	R-HSA-3928662
PATHWAY:251	R-HSA-8856828
PATHWAY:252	R-HSA-977225
PATHWAY:253	R-HSA-375276
PATHWAY:254	R-HSA-1474228
PATHWAY:255	R-HSA-2564830
PATHWAY:256	R-HSA-5389840
PATHWAY:257	R-HSA-9013148
PATHWAY:258	R-HSA-9013405
PATHWAY:259	R-HSA-2187335
PATHWAY:26	R-HSA-6804757
PATHWAY:260	R-HSA-2453864
PATHWAY:261	R-HSA-419771
PATHWAY:262	R-HSA-877300
PATHWAY:263	R-HSA-2559586
PATHWAY:264	R-HSA-5685938
PATHWAY:265	R-HSA-5685942
PATHWAY:266	R-HSA-5693548
PATHWAY:267	R-HSA-5693554
PATHWAY:268	R-HSA-5693565
PATHWAY:269	R-HSA-5693568
PATHWAY:27	R-HSA-6804758
PATHWAY:270	R-HSA-5693571
PATHWAY:271	R-HSA-5693579
PATHWAY:272	R-HSA-5693607
PATHWAY:273	R-HSA-5693616
PATHWAY:274	R-HSA-6804756
PATHWAY:275	R-HSA-69473
PATHWAY:276	R-HSA-912446
PATHWAY:277	R-HSA-9701192
PATHWAY:278	R-HSA-9704331
PATHWAY:279	R-HSA-9704646
PATHWAY:28	R-HSA-6804759
PATHWAY:280	R-HSA-9709570
PATHWAY:281	R-HSA-9709603
PATHWAY:282	R-HSA-68884
PATHWAY:283	R-HSA-983189
PATHWAY:284	R-HSA-204005
PATHWAY:285	R-HSA-5694530
PATHWAY:286	R-HSA-2565942
PATHWAY:287	R-HSA-3371497
PATHWAY:288	R-HSA-380259
PATHWAY:289	R-HSA-380270
PATHWAY:29	R-HSA-69202
PATHWAY:290	R-HSA-380284
PATHWAY:291	R-HSA-380320
PATHWAY:292	R-HSA-5620912
PATHWAY:293	R-HSA-6811436
PATHWAY:294	R-HSA-8854518
PATHWAY:295	R-HSA-114508
PATHWAY:296	R-HSA-1169092
PATHWAY:297	R-HSA-2871837
PATHWAY:298	R-HSA-354192
PATHWAY:299	R-HSA-392517
PATHWAY:3	R-HSA-6798695
PATHWAY:30	R-HSA-69656
PATHWAY:300	R-HSA-177504
PATHWAY:301	R-HSA-611105
PATHWAY:302	R-HSA-9707564
PATHWAY:303	R-HSA-5357786
PATHWAY:304	R-HSA-5357905
PATHWAY:305	R-HSA-5357956
PATHWAY:306	R-HSA-8854214
PATHWAY:307	R-HSA-111465
PATHWAY:308	R-HSA-8980692
PATHWAY:309	R-HSA-983170
PATHWAY:31	R-HSA-8876198
PATHWAY:310	R-HSA-1368108
PATHWAY:311	R-HSA-197264
PATHWAY:312	R-HSA-9768919
PATHWAY:313	R-HSA-6811440
PATHWAY:314	R-HSA-9705671
PATHWAY:315	R-HSA-8984722
PATHWAY:316	R-HSA-9020956
PATHWAY:317	R-HSA-416700
PATHWAY:318	R-HSA-9609690
PATHWAY:319	R-HSA-5658442
PATHWAY:32	R-HSA-8941332
PATHWAY:320	R-HSA-71064
PATHWAY:321	R-HSA-2022377
PATHWAY:322	R-HSA-9035034
PATHWAY:323	R-HSA-416476
PATHWAY:324	R-HSA-417957
PATHWAY:325	R-HSA-70263
PATHWAY:326	R-HSA-70635
PATHWAY:327	R-HSA-1538133
PATHWAY:328	R-HSA-171319
PATHWAY:329	R-HSA-176187
PATHWAY:33	R-HSA-8948751
PATHWAY:330	R-HSA-176408
PATHWAY:331	R-HSA-187577
PATHWAY:332	R-HSA-2559582
PATHWAY:333	R-HSA-6804116
PATHWAY:334	R-HSA-68911
PATHWAY:335	R-HSA-68949
PATHWAY:336	R-HSA-68962
PATHWAY:337	R-HSA-69017
PATHWAY:338	R-HSA-69200
PATHWAY:339	R-HSA-69231
PATHWAY:34	R-HSA-9607240
PATHWAY:340	R-HSA-69273
PATHWAY:341	R-HSA-69563
PATHWAY:342	R-HSA-8849470
PATHWAY:343	R-HSA-9616222
PATHWAY:344	R-HSA-9661069
PATHWAY:345	R-HSA-2453902
PATHWAY:346	R-HSA-5365859
PATHWAY:347	R-HSA-445355
PATHWAY:348	R-HSA-159227
PATHWAY:349	R-HSA-159230
PATHWAY:35	R-HSA-9614399
PATHWAY:350	R-HSA-159231
PATHWAY:351	R-HSA-159236
PATHWAY:352	R-HSA-72187
PATHWAY:353	R-HSA-73856
PATHWAY:354	R-HSA-2559585
PATHWAY:355	R-HSA-3214858
PATHWAY:356	R-HSA-75815
PATHWAY:357	R-HSA-9630791
PATHWAY:358	R-HSA-9630794
PATHWAY:359	R-HSA-9632697
PATHWAY:36	R-HSA-9634638
PATHWAY:360	R-HSA-9632700
PATHWAY:361	R-HSA-9754119
PATHWAY:362	R-HSA-446193
PATHWAY:363	R-HSA-4720475
PATHWAY:364	R-HSA-8876725
PATHWAY:365	R-HSA-1169091
PATHWAY:366	R-HSA-1234176
PATHWAY:367	R-HSA-1236974
PATHWAY:368	R-HSA-1236978
PATHWAY:369	R-HSA-174084
PATHWAY:37	R-HSA-9755511
PATHWAY:370	R-HSA-174113
PATHWAY:371	R-HSA-174154
PATHWAY:372	R-HSA-174178
PATHWAY:373	R-HSA-174184
PATHWAY:374	R-HSA-180534
